SourceFile,Date,StartTime,EndTime,Rank,Name,NSA,Round,Speed_kmh,Distance_m,PointsDist,JudgeTotal,Gate,GatePts,WindMS,WindPts,RoundTotal,RoundRank,OverallPoints,BaseWind,BaseGate,BaseLength,WeatherDesc,AirTempStart,AirTempFinish,TrackTempStart,TrackTempFinish,HumidityStart,HumidityFinish,TanWindMin,TanWindMax,TanWindAvg,Location,HillSize_m,KPoint_m,MeterValue_pts_per_m,GateFactor_pts_per_m,HeadWindFactor,TailWindFactor
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,7,JELAR Ziga,SLO,1.0,87.5,132.5,77.1,55.5,5.0,,1.54,-15.2,117.4,3,232.1,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,7,JELAR Ziga,SLO,2.0,89.2,127.5,68.1,54.5,7.0,-6.0,0.19,-1.9,114.7,12,232.1,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,8,KOBAYASHI Ryoyu,JPN,1.0,87.1,128.0,69.0,54.5,5.0,,1.2,-11.9,111.6,9,229.6,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,8,KOBAYASHI Ryoyu,JPN,2.0,88.6,131.5,75.3,55.5,7.0,-6.0,0.69,-6.8,118.0,10,229.6,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,9,TANDE Daniel Andre,NOR,1.0,87.0,125.5,64.5,52.5,5.0,,1.43,-14.2,102.8,19,228.3,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,9,TANDE Daniel Andre,NOR,2.0,87.7,136.0,83.4,57.0,6.0,,1.51,-14.9,125.5,4,228.3,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,10,ZAJC Timi,SLO,1.0,86.5,130.0,72.6,55.0,5.0,,1.33,-13.2,114.4,6,227.9,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,10,ZAJC Timi,SLO,2.0,88.5,126.5,66.3,54.0,7.0,-6.0,0.08,-0.8,113.5,16,227.9,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,11,SCHMID Constantin,GER,1.0,87.6,126.5,66.3,54.0,5.0,,1.23,-12.2,108.1,13,226.1,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,11,SCHMID Constantin,GER,2.0,88.5,130.5,73.5,55.5,6.0,,1.11,-11.0,118.0,10,226.1,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,12,HOERL Jan,AUT,1.0,86.9,129.0,70.8,54.0,5.0,,1.11,-11.0,113.8,7,224.2,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,12,HOERL Jan,AUT,2.0,88.5,127.0,67.2,54.0,7.0,-6.0,0.48,-4.8,110.4,17,224.2,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,13,HAYBOECK Michael,AUT,1.0,87.2,132.0,76.2,55.0,5.0,,1.61,-15.9,115.3,4,223.5,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,13,HAYBOECK Michael,AUT,2.0,88.9,124.5,62.7,52.0,7.0,-6.0,0.05,-0.5,108.2,20,223.5,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,14,EISENBICHLER Markus,GER,1.0,87.1,129.0,70.8,54.0,5.0,,0.96,-9.5,115.3,4,223.0,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,14,EISENBICHLER Markus,GER,2.0,88.8,126.5,66.3,52.5,7.0,-6.0,0.52,-5.1,107.7,21,223.0,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,15,STOCH Kamil,POL,1.0,86.9,126.0,65.4,53.5,5.0,,1.28,-12.7,106.2,15,220.1,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,15,STOCH Kamil,POL,2.0,87.8,128.0,69.0,54.5,6.0,,0.97,-9.6,113.9,14,220.1,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,16,DESCHWANDEN Gregor,SUI,1.0,87.3,129.5,71.7,54.0,5.0,,1.66,-16.4,109.3,11,219.5,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,16,DESCHWANDEN Gregor,SUI,2.0,88.3,125.5,64.5,52.5,6.0,,0.69,-6.8,110.2,18,219.5,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,17,JOHANSSON Robert,NOR,1.0,87.5,126.5,66.3,53.0,5.0,,1.45,-14.4,104.9,17,219.2,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,17,JOHANSSON Robert,NOR,2.0,88.4,130.0,72.6,54.0,6.0,,1.24,-12.3,114.3,13,219.2,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,18,LANISEK Anze,SLO,1.0,86.9,121.0,56.4,47.5,5.0,,1.21,-12.0,91.9,27,213.5,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,18,LANISEK Anze,SLO,2.0,87.7,135.0,81.6,55.5,6.0,,1.57,-15.5,121.6,7,213.5,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,19,KUBACKI Dawid,POL,1.0,86.9,121.5,57.3,51.5,5.0,,1.55,-15.3,93.5,24,211.7,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,19,KUBACKI Dawid,POL,2.0,87.7,133.0,78.0,55.0,6.0,,1.49,-14.8,118.2,9,211.7,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,20,LISSO Justin,GER,1.0,87.1,132.0,76.2,54.0,5.0,,2.29,-22.7,107.5,14,208.1,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,20,LISSO Justin,GER,2.0,88.0,122.5,59.1,51.5,6.0,,1.01,-10.0,100.6,23,208.1,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,21,PREVC Domen,SLO,1.0,86.8,123.5,60.9,51.0,5.0,,1.59,-15.7,96.2,21,206.2,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,21,PREVC Domen,SLO,2.0,87.7,125.5,64.5,53.0,6.0,,0.76,-7.5,110.0,19,206.2,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,22,MASLE Rok,SLO,1.0,86.7,120.0,54.6,51.0,5.0,,1.33,-13.2,92.4,25,206.0,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,22,MASLE Rok,SLO,2.0,87.5,131.5,75.3,54.0,6.0,,1.59,-15.7,113.6,15,206.0,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,23,LINDVIK Marius,NOR,1.0,86.6,121.5,57.3,52.5,5.0,,1.16,-11.5,98.3,20,199.4,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,23,LINDVIK Marius,NOR,2.0,87.0,126.0,65.4,51.5,6.0,,1.6,-15.8,101.1,22,199.4,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,24,KYTOSAHO Niko,FIN,1.0,87.0,126.0,65.4,52.5,5.0,,1.37,-13.6,104.3,18,197.6,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,24,KYTOSAHO Niko,FIN,2.0,87.8,120.0,54.6,51.0,6.0,,1.24,-12.3,93.3,29,197.6,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,25,RAIMUND Philipp,GER,1.0,87.3,121.5,57.3,50.5,5.0,,1.21,-12.0,95.8,22,195.2,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,25,RAIMUND Philipp,GER,2.0,87.7,123.0,60.0,51.0,6.0,,1.17,-11.6,99.4,24,195.2,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,26,ZNISZCZOL Aleksander,POL,1.0,87.1,121.5,57.3,51.0,5.0,,1.45,-14.4,93.9,23,192.4,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,26,ZNISZCZOL Aleksander,POL,2.0,88.1,123.5,60.9,51.5,6.0,,1.4,-13.9,98.5,26,192.4,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,27,ZYLA Piotr,POL,1.0,87.1,122.0,58.2,50.5,5.0,,1.65,-16.3,92.4,25,191.7,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,27,ZYLA Piotr,POL,2.0,88.1,125.0,63.6,52.5,6.0,,1.7,-16.8,99.3,25,191.7,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,28,AMMANN Simon,SUI,1.0,87.0,119.5,53.7,51.0,5.0,,1.3,-12.9,91.8,28,189.1,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,28,AMMANN Simon,SUI,2.0,87.7,124.0,61.8,49.5,6.0,,1.41,-14.0,97.3,27,189.1,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,29,WASEK Pawel,POL,1.0,86.8,120.5,55.5,51.5,5.0,,1.56,-15.4,91.6,29,187.3,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,29,WASEK Pawel,POL,2.0,87.5,122.0,58.2,52.5,6.0,,1.52,-15.0,95.7,28,187.3,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,16:30,17:14,30,BOYD-CLOWES Mackenzie,CAN,1.0,87.4,120.0,54.6,51.5,5.0,,1.58,-15.6,90.5,30,178.8,0.00,05,82.76,sunny,-0.3,-1.4,-6.0,-6.0,76,70,0.95,2.29,1.46,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3112RL.pdf,14 MAR 2023,17:31,18:01,30,BOYD-CLOWES Mackenzie,CAN,2.0,87.8,119.5,53.7,51.0,6.0,,1.66,-16.4,88.3,30,178.8,0.00,06,83.53,sunny,-1.9,-3.5,-6.0,-6.0,71,76,0.05,1.70,1.00,Lillehammer,140.0,123.0,1.8,7.56,9.9,14.85
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,1,KRAFT Stefan,AUT,1.0,100.9,239.0,166.8,57.0,14.0,-22.1,-0.66,14.3,216.0,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,2,HAYBOECK Michael,AUT,1.0,99.1,239.5,167.4,51.0,13.0,-14.8,0.18,-2.6,201.0,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,3,GRANERUD Halvor Egner,NOR,1.0,100.4,238.0,165.6,51.5,14.0,-22.1,-0.25,5.4,200.4,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,4,PREVC Domen,SLO,1.0,99.9,238.0,165.6,56.5,14.0,-22.1,0.25,-3.6,196.4,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,5,JELAR Ziga,SLO,1.0,100.5,228.5,154.2,56.0,14.0,-22.1,-0.3,6.5,194.6,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,6,FORFANG Johann Andre,NOR,1.0,100.1,231.5,157.8,55.5,14.0,-22.1,-0.12,2.6,193.8,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,7,KUBACKI Dawid,POL,1.0,100.3,235.0,162.0,48.0,14.0,-22.1,-0.19,4.1,192.0,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,8,KOBAYASHI Ryoyu,JPN,1.0,100.2,228.5,154.2,55.5,14.0,-22.1,-0.17,3.7,191.3,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,9,ZAJC Timi,SLO,1.0,100.0,222.0,146.4,50.5,14.0,-22.1,-0.65,14.0,188.8,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,10,HOERL Jan,AUT,1.0,99.9,223.5,148.2,55.5,14.0,-22.1,-0.22,4.8,186.4,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,11,WELLINGER Andreas,GER,1.0,101.0,227.5,153.0,53.0,14.0,-22.1,0.03,-0.4,183.5,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,12,FETTNER Manuel,AUT,1.0,99.6,219.5,143.4,53.5,14.0,-22.1,-0.32,6.9,181.7,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,13,LANISEK Anze,SLO,1.0,100.3,217.0,140.4,55.5,14.0,-22.1,-0.2,4.3,178.1,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,14,ZYLA Piotr,POL,1.0,100.2,213.5,136.2,54.0,14.0,-22.1,-0.39,8.4,176.5,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,15,TSCHOFENIG Daniel,AUT,1.0,97.2,208.5,130.2,54.0,11.0,,0.67,-9.6,174.6,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,16,STOCH Kamil,POL,1.0,100.2,209.0,130.8,53.5,14.0,-22.1,-0.57,12.3,174.5,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,17,DESCHWANDEN Gregor,SUI,1.0,100.9,209.0,130.8,53.5,14.0,-22.1,-0.54,11.7,173.9,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,18,EISENBICHLER Markus,GER,1.0,99.9,215.5,138.6,54.0,14.0,-22.1,-0.15,3.2,173.7,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,19,BRESADOLA Giovanni,ITA,1.0,100.2,219.5,143.4,54.0,14.0,-22.1,0.18,-2.6,172.7,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,20,STEKALA Andrzej,POL,1.0,99.0,217.5,141.0,53.5,13.0,-14.8,0.59,-8.5,171.2,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,21,HEGGLI Bendik Jakobsen,NOR,1.0,98.5,211.5,133.8,52.5,13.0,-14.8,0.41,-5.9,165.6,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,22,TANDE Daniel Andre,NOR,1.0,99.9,205.5,126.6,54.0,14.0,-22.1,-0.26,5.6,164.1,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,23,JOHANSSON Robert,NOR,1.0,99.6,194.5,113.4,51.0,13.0,-14.8,-0.55,11.9,161.5,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,24,AMMANN Simon,SUI,1.0,99.1,210.0,132.0,52.0,13.0,-14.8,0.61,-8.8,160.4,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,25,SUNDAL Kristoffer Eriksen,NOR,1.0,99.3,208.5,130.2,48.0,14.0,-22.1,-0.05,1.1,157.2,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,26,DEAN Decker,USA,1.0,100.0,201.0,121.2,52.5,13.0,-14.8,0.13,-1.9,157.0,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,27,KOS Lovro,SLO,1.0,99.3,204.5,125.4,53.5,14.0,-22.1,0.26,-3.7,153.1,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,28,GEIGER Karl,GER,1.0,97.8,184.5,101.4,50.5,11.0,,-0.01,0.2,152.1,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,29,KYTOSAHO Niko,FIN,1.0,99.8,197.5,117.0,51.0,14.0,-22.1,-0.21,4.5,150.4,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,30,ZNISZCZOL Aleksander,POL,1.0,100.5,203.0,123.6,52.5,14.0,-22.1,0.28,-4.0,150.0,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2023JP3115RLQ.pdf,17 MAR 2023,17:00,18:13,31,VILLUMSTAD Fredrik,NOR,1.0,99.3,196.0,115.2,51.5,13.0,-14.8,0.35,-5.0,146.9,,,0.00,11,102.74,overcast,1.8,1.6,-4.5,-4.5,88,87,-0.75,0.72,-0.02,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
